student_id,name,branch,guardian_contact,mentor_id,rolling_attendance_90d,overall_avg_score,max_attempts_overall,avg_score_Mathematics-I,avg_score_Physics,avg_score_Programming,amount_due,amount_paid,status,overdue_days,risk_score,risk_reasons,risk_band
2278,Adweta Agarwal,Computer Science,9876540278,1019,72.22222222222221,81.54666666666667,3,89.72333333333334,74.47,80.44666666666667,150000,150000,Paid,35,85,"Attendance 72.22% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2279,Sai Dash,Electronics,9876540279,1005,90.0,76.53333333333333,3,74.84666666666666,80.31666666666666,74.43666666666667,150000,150000,Paid,50,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2280,Meera Mannan,Electrical,9876540280,1021,94.44444444444444,80.07777777777778,3,77.46,79.60666666666667,83.16666666666667,150000,150000,Paid,20,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2281,Upkaar Ganesh,Mechanical,9876540281,1043,93.33333333333333,83.08333333333333,3,85.91333333333334,80.79666666666667,82.54,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2282,Faras Prashad,Computer Science,9876540282,1007,93.33333333333333,73.74777777777778,3,78.62,72.14,70.48333333333333,150000,150000,Paid,43,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2283,Adweta Goda,Computer Science,9876540283,1003,96.66666666666667,70.21222222222222,3,71.27333333333333,62.03,77.33333333333333,150000,150000,Paid,52,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2284,Upkaar Suri,Computer Science,9876540284,1004,94.44444444444444,79.39111111111112,3,74.11666666666666,87.84333333333332,76.21333333333332,150000,150000,Paid,55,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2285,Udyati Date,Civil,9876540285,1043,93.33333333333333,57.836666666666666,3,73.45,27.953333333333333,72.10666666666667,150000,150000,Paid,72,85,"Overall Avg Score 57.84% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2286,Veda Kala,Computer Science,9876540286,1035,95.55555555555556,69.3111111111111,3,74.19666666666667,73.80333333333333,59.93333333333334,150000,150000,Paid,36,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2287,Abhiram Batra,Electrical,9876540287,1003,96.66666666666667,65.48333333333333,3,73.63333333333334,78.77333333333333,44.04333333333333,150000,150000,Paid,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2288,Naveen Bhattacharyya,Electronics,9876540288,1028,95.55555555555556,82.96111111111111,3,79.23666666666666,90.92666666666666,78.71999999999998,150000,150000,Paid,32,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2289,Ekansh Suresh,Mechanical,9876540289,1047,96.66666666666667,81.18555555555555,3,75.59333333333333,76.31333333333333,91.64999999999999,150000,150000,Paid,64,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2290,Janya Narain,Electronics,9876540290,1001,81.11111111111111,77.26111111111112,3,80.25,76.19,75.34333333333335,150000,150000,Paid,73,85,"Attendance 81.11% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2291,Wazir Soni,Civil,9876540291,1039,95.55555555555556,73.50777777777778,3,86.34999999999998,79.50666666666666,54.666666666666664,150000,150000,Paid,61,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2292,Wyatt Barad,Computer Science,9876540292,1028,96.66666666666667,74.48666666666666,3,83.33999999999999,74.02999999999999,66.09,150000,54839,Partial,126,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2293,Warda Kohli,Electrical,9876540293,1027,95.55555555555556,56.25555555555555,3,60.42666666666667,26.633333333333336,81.70666666666666,150000,150000,Paid,38,85,"Overall Avg Score 56.26% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2294,Neel Bhalla,Electronics,9876540294,1040,92.22222222222223,84.75111111111111,3,81.92999999999999,86.42,85.90333333333335,150000,150000,Paid,28,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2295,Anamika Parsa,Electrical,9876540295,1023,94.44444444444444,67.49444444444445,3,86.97666666666667,30.790000000000003,84.71666666666665,150000,150000,Paid,60,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2296,Mohammed Barman,Civil,9876540296,1037,95.55555555555556,62.3811111111111,3,77.46333333333332,28.75333333333333,80.92666666666666,150000,150000,Paid,45,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2297,Bakhshi Raj,Electrical,9876540297,1036,90.0,74.51555555555555,3,72.72666666666667,81.93666666666667,68.88333333333334,150000,150000,Paid,30,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2298,Maya Murthy,Civil,9876540298,1018,97.77777777777777,80.28,3,74.85666666666667,81.44,84.54333333333334,150000,150000,Paid,46,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2299,Ishanvi Dubey,Computer Science,9876540299,1007,94.44444444444444,49.93333333333333,3,78.89666666666666,41.02333333333333,29.88,150000,150000,Paid,43,100,"Overall Avg Score 49.93% (35-50%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Red
2300,Tanish Kant,Civil,9876540300,1013,97.77777777777777,61.419999999999995,3,31.246666666666666,75.80333333333333,77.21,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2301,Kashvi Garg,Mechanical,9876540301,1035,92.22222222222223,66.10888888888888,3,87.39999999999999,82.26333333333334,28.66333333333333,150000,150000,Paid,67,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2302,Darika Anand,Civil,9876540302,1048,95.55555555555556,52.284444444444446,3,38.95333333333333,39.413333333333334,78.48666666666666,150000,150000,Paid,20,70,"Overall Avg Score 52.28% (50-60%), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2303,Girik Varty,Mechanical,9876540303,1034,95.55555555555556,78.08777777777777,3,69.40333333333334,81.50333333333334,83.35666666666667,150000,150000,Paid,42,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2304,Aachal Sani,Mechanical,9876540304,1046,96.66666666666667,62.236666666666665,3,37.693333333333335,74.23666666666666,74.78,150000,0,Overdue,115,90,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (>90 days)",Amber
2305,Benjamin Savant,Computer Science,9876540305,1014,95.55555555555556,79.02777777777777,3,76.59666666666666,83.91666666666667,76.57,150000,150000,Paid,55,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2306,Dhriti Dasgupta,Electrical,9876540306,1034,93.33333333333333,79.53,3,79.99666666666667,81.44,77.15333333333332,150000,150000,Paid,31,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2307,Harsh Chaudhari,Electronics,9876540307,1009,95.55555555555556,75.05222222222223,3,80.36666666666667,59.86666666666667,84.92333333333333,150000,150000,Paid,45,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2308,Gaurika Ratta,Electrical,9876540308,1030,95.55555555555556,79.01666666666667,3,84.79,66.95,85.31,150000,150000,Paid,26,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2309,Ranbir Saha,Electrical,9876540309,1004,92.22222222222223,70.91444444444444,3,62.35666666666666,81.94333333333333,68.44333333333333,150000,0,Overdue,65,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2310,Zansi Kanda,Computer Science,9876540310,1044,95.55555555555556,78.58333333333333,3,82.80333333333334,73.55333333333333,79.39333333333333,150000,150000,Paid,37,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2311,Gayathri Biswas,Electrical,9876540311,1042,90.0,77.49,3,70.63666666666667,77.03666666666668,84.79666666666667,150000,150000,Paid,17,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2312,Wazir Thaman,Civil,9876540312,1038,93.33333333333333,61.803333333333335,3,81.08666666666666,35.98666666666667,68.33666666666666,150000,150000,Paid,19,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2313,Sara Brar,Electrical,9876540313,1021,97.77777777777777,65.12333333333333,3,85.38666666666666,34.28,75.70333333333333,150000,150000,Paid,71,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2314,Chanakya Seshadri,Civil,9876540314,1012,94.44444444444444,62.29888888888888,3,68.96666666666665,81.15666666666667,36.77333333333333,150000,150000,Paid,35,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2315,Vaishnavi Rau,Electrical,9876540315,1046,95.55555555555556,67.60777777777778,3,76.68333333333334,43.69333333333333,82.44666666666666,150000,150000,Paid,62,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2316,Janya Nayar,Electrical,9876540316,1013,90.0,69.98111111111112,3,74.95,72.15333333333334,62.84,150000,150000,Paid,60,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2317,Matthew Barad,Electrical,9876540317,1009,94.44444444444444,73.46666666666667,3,66.56333333333333,72.47666666666667,81.36,150000,150000,Paid,25,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2318,Aarush Chadha,Computer Science,9876540318,1009,95.55555555555556,70.21555555555555,3,63.01333333333333,83.16666666666667,64.46666666666667,150000,150000,Paid,32,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2319,Dalaja Dani,Civil,9876540319,1007,78.88888888888889,76.25333333333333,3,65.14333333333333,78.29,85.32666666666667,150000,150000,Paid,65,85,"Attendance 78.89% (70-85), Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2320,Aahana Raval,Mechanical,9876540320,1037,94.44444444444444,77.65888888888888,3,70.85666666666667,82.60666666666667,79.51333333333334,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2321,Ekta Halder,Electronics,9876540321,1019,94.44444444444444,80.44666666666666,3,82.11333333333333,76.18666666666667,83.04,150000,150000,Paid,47,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2322,Veer Gulati,Electrical,9876540322,1010,96.66666666666667,66.13666666666667,3,27.576666666666668,83.99333333333334,86.83999999999999,150000,150000,Paid,34,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2323,Sarthak Zacharia,Civil,9876540323,1040,95.55555555555556,60.62222222222223,3,79.67333333333333,27.463333333333335,74.73,150000,150000,Paid,16,60,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (1-30 days)",Amber
2324,Chanchal Bandi,Civil,9876540324,1033,93.33333333333333,78.12333333333333,3,79.47333333333334,77.6,77.29666666666667,150000,150000,Paid,70,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2325,Guneet Jhaveri,Electrical,9876540325,1036,95.55555555555556,75.50333333333333,3,69.09,73.25666666666666,84.16333333333334,150000,150000,Paid,57,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2326,Warinder Buch,Computer Science,9876540326,1013,95.55555555555556,82.93666666666667,3,85.16666666666667,78.97000000000001,84.67333333333333,150000,150000,Paid,36,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2327,Saksham Datta,Electronics,9876540327,1047,97.77777777777777,80.52,3,81.39666666666666,76.58333333333333,83.58,150000,150000,Paid,59,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
2328,Ethan Sami,Computer Science,9876540328,1009,92.22222222222223,78.58555555555556,3,88.61666666666667,72.6,74.54,150000,150000,Paid,64,75,"Exhausted attempts for at least one subject, Attempts limit reached for at least one subject, Overdue fees (31-90 days)",Amber
